620335,Jordan,POWELL,7597,3/3/18
620335,Jordan,POWELL,7560,3/7/18
620335,Jordan,POWELL,7521,2/17/18
620335,Jordan,POWELL,7376,1/2/18
620335,Jordan,POWELL,7297,2/18/18
620335,Jordan,POWELL,6710,1/21/18
620335,Jordan,POWELL,7345,1/8/18
620335,Jordan,POWELL,7219,3/16/18
620335,Jordan,POWELL,7197,2/23/18
620335,Jordan,POWELL,7135,1/22/18
620335,Jordan,POWELL,7130,2/26/18
620335,Jordan,POWELL,7114,1/6/18
620335,Jordan,POWELL,7111,1/4/18
620335,Jordan,POWELL,6933,3/11/18
620335,Jordan,POWELL,6863,1/28/18
257780,Penelope,HAMILTON,6833,3/18/18
257780,Penelope,HAMILTON,6911,2/24/18
257780,Penelope,HAMILTON,6822,2/27/18
257780,Penelope,HAMILTON,6857,2/8/18
257780,Penelope,HAMILTON,6822,2/16/18
257780,Penelope,HAMILTON,6820,2/6/18
257780,Penelope,HAMILTON,6655,2/23/18
257780,Penelope,HAMILTON,6638,3/20/18
257780,Penelope,HAMILTON,6664,1/11/18
257780,Penelope,HAMILTON,7319,2/2/18
257780,Penelope,HAMILTON,7282,3/13/18
257780,Penelope,HAMILTON,7273,3/14/18
257780,Penelope,HAMILTON,7153,3/12/18
257780,Penelope,HAMILTON,7147,3/7/18
257780,Penelope,HAMILTON,7112,3/21/18
673602,Samantha,STEVENS,7068,3/11/18
673602,Samantha,STEVENS,7207,2/15/18
673602,Samantha,STEVENS,7202,3/18/18
673602,Samantha,STEVENS,7173,3/23/18
673602,Samantha,STEVENS,7150,2/20/18
673602,Samantha,STEVENS,7059,1/8/18
673602,Samantha,STEVENS,7117,1/26/18
673602,Samantha,STEVENS,7169,3/5/18
673602,Samantha,STEVENS,7125,2/25/18
673602,Samantha,STEVENS,7560,3/3/18
673602,Samantha,STEVENS,7363,1/19/18
673602,Samantha,STEVENS,6929,3/17/18
673602,Samantha,STEVENS,6904,1/4/18
673602,Samantha,STEVENS,6895,1/13/18
673602,Samantha,STEVENS,6799,2/27/18
533104,Mateo,WEBB,6683,2/25/18
533104,Mateo,WEBB,6649,3/6/18
533104,Mateo,WEBB,6661,1/13/18
533104,Mateo,WEBB,7210,2/19/18
533104,Mateo,WEBB,7329,2/21/18
533104,Mateo,WEBB,7373,1/18/18
533104,Mateo,WEBB,7305,1/11/18
533104,Mateo,WEBB,7292,1/14/18
533104,Mateo,WEBB,7662,2/24/18
533104,Mateo,WEBB,7610,3/17/18
533104,Mateo,WEBB,7624,2/22/18
533104,Mateo,WEBB,7624,2/20/18
533104,Mateo,WEBB,7983,2/1/18
533104,Mateo,WEBB,7884,2/7/18
533104,Mateo,WEBB,7874,2/10/18
835058,Leo,WAGNER,7644,1/2/18
835058,Leo,WAGNER,7640,2/8/18
835058,Leo,WAGNER,7579,1/7/18
835058,Leo,WAGNER,7827,2/14/18
835058,Leo,WAGNER,8181,3/15/18
835058,Leo,WAGNER,8366,3/1/18
835058,Leo,WAGNER,8454,3/4/18
835058,Leo,WAGNER,8189,1/9/18
835058,Leo,WAGNER,8151,3/11/18
835058,Leo,WAGNER,8267,2/13/18
835058,Leo,WAGNER,8220,1/17/18
835058,Leo,WAGNER,7702,1/22/18
835058,Leo,WAGNER,7686,1/12/18
835058,Leo,WAGNER,7448,3/23/18
835058,Leo,WAGNER,7289,1/26/18
346484,Blake,FOX,7533,3/7/18
346484,Blake,FOX,8021,3/4/18
346484,Blake,FOX,8242,3/28/18
346484,Blake,FOX,8241,3/5/18
346484,Blake,FOX,8239,3/11/18
346484,Blake,FOX,8279,1/17/18
346484,Blake,FOX,9073,1/26/18
346484,Blake,FOX,8958,3/10/18
346484,Blake,FOX,8946,3/8/18
346484,Blake,FOX,8946,3/16/18
346484,Blake,FOX,9068,3/14/18
346484,Blake,FOX,9051,2/13/18
346484,Blake,FOX,8987,2/3/18
346484,Blake,FOX,8954,2/25/18
346484,Blake,FOX,8947,2/27/18
374775,Mackenzie,GARDNER,8918,1/26/18
374775,Mackenzie,GARDNER,8878,1/3/18
374775,Mackenzie,GARDNER,9586,2/17/18
374775,Mackenzie,GARDNER,9409,3/27/18
374775,Mackenzie,GARDNER,9249,1/13/18
374775,Mackenzie,GARDNER,9249,1/22/18
374775,Mackenzie,GARDNER,9233,3/8/18
374775,Mackenzie,GARDNER,9291,3/11/18
374775,Mackenzie,GARDNER,9290,1/5/18
374775,Mackenzie,GARDNER,9342,2/10/18
374775,Mackenzie,GARDNER,9384,3/9/18
374775,Mackenzie,GARDNER,9168,3/7/18
374775,Mackenzie,GARDNER,9167,2/15/18
374775,Mackenzie,GARDNER,9144,3/21/18
374775,Mackenzie,GARDNER,9126,3/1/18
359877,Greyson,ELLIOTT,9119,2/18/18
359877,Greyson,ELLIOTT,9412,3/24/18
359877,Greyson,ELLIOTT,9758,3/6/18
359877,Greyson,ELLIOTT,9780,2/25/18
359877,Greyson,ELLIOTT,9762,3/12/18
359877,Greyson,ELLIOTT,9745,2/7/18
359877,Greyson,ELLIOTT,9475,2/4/18
359877,Greyson,ELLIOTT,10214,2/17/18
359877,Greyson,ELLIOTT,10219,3/26/18
359877,Greyson,ELLIOTT,10217,2/1/18
359877,Greyson,ELLIOTT,9802,3/14/18
359877,Greyson,ELLIOTT,9602,3/8/18
359877,Greyson,ELLIOTT,9746,2/15/18
359877,Greyson,ELLIOTT,9746,2/10/18
359877,Greyson,ELLIOTT,9525,3/3/18
498217,Alice,PERKINS,9985,1/24/18
498217,Alice,PERKINS,9704,2/25/18
498217,Alice,PERKINS,9700,1/5/18
498217,Alice,PERKINS,9680,1/11/18
498217,Alice,PERKINS,9660,3/17/18
498217,Alice,PERKINS,9592,1/20/18
498217,Alice,PERKINS,9639,3/27/18
498217,Alice,PERKINS,9565,1/6/18
498217,Alice,PERKINS,10198,1/12/18
498217,Alice,PERKINS,10252,2/10/18
498217,Alice,PERKINS,10239,1/9/18
498217,Alice,PERKINS,10178,3/23/18
498217,Alice,PERKINS,10083,3/4/18
498217,Alice,PERKINS,9724,3/2/18
498217,Alice,PERKINS,9577,1/1/18
466681,Santiago,GEORGE,9541,3/11/18
466681,Santiago,GEORGE,9621,3/15/18
466681,Santiago,GEORGE,9523,1/5/18
466681,Santiago,GEORGE,9510,2/2/18
466681,Santiago,GEORGE,9593,3/16/18
466681,Santiago,GEORGE,9527,2/7/18
466681,Santiago,GEORGE,9326,2/24/18
466681,Santiago,GEORGE,8949,1/27/18
466681,Santiago,GEORGE,8930,2/8/18
466681,Santiago,GEORGE,9019,2/4/18
466681,Santiago,GEORGE,8690,2/6/18
466681,Santiago,GEORGE,8633,1/20/18
466681,Santiago,GEORGE,8558,2/17/18
466681,Santiago,GEORGE,8537,3/21/18
466681,Santiago,GEORGE,8636,3/26/18
399298,George,MENDEZ,8926,3/8/18
399298,George,MENDEZ,8834,3/22/18
399298,George,MENDEZ,8733,1/26/18
399298,George,MENDEZ,8703,3/6/18
399298,George,MENDEZ,8702,3/25/18
399298,George,MENDEZ,8929,3/14/18
399298,George,MENDEZ,8928,2/13/18
399298,George,MENDEZ,8899,2/9/18
399298,George,MENDEZ,8976,1/19/18
399298,George,MENDEZ,8972,1/1/18
399298,George,MENDEZ,8977,2/28/18
399298,George,MENDEZ,8971,3/10/18
399298,George,MENDEZ,8873,1/17/18
399298,George,MENDEZ,9306,1/2/18
399298,George,MENDEZ,9312,3/11/18
676776,Jameson,SOTO,8844,1/3/18
676776,Jameson,SOTO,8840,1/2/18
676776,Jameson,SOTO,8964,3/6/18
676776,Jameson,SOTO,8972,3/28/18
676776,Jameson,SOTO,8858,2/26/18
676776,Jameson,SOTO,8844,1/8/18
676776,Jameson,SOTO,8917,2/25/18
676776,Jameson,SOTO,8892,1/14/18
676776,Jameson,SOTO,9020,3/18/18
676776,Jameson,SOTO,8691,3/23/18
676776,Jameson,SOTO,8575,1/13/18
676776,Jameson,SOTO,8119,1/15/18
676776,Jameson,SOTO,8108,3/9/18
676776,Jameson,SOTO,7668,3/10/18
676776,Jameson,SOTO,7896,1/27/18
306685,Kayla,SCHNEIDER,8432,2/21/18
306685,Kayla,SCHNEIDER,8328,2/28/18
306685,Kayla,SCHNEIDER,8166,3/12/18
306685,Kayla,SCHNEIDER,8832,2/5/18
306685,Kayla,SCHNEIDER,8808,3/11/18
306685,Kayla,SCHNEIDER,8776,3/10/18
306685,Kayla,SCHNEIDER,8714,3/2/18
306685,Kayla,SCHNEIDER,8711,3/18/18
306685,Kayla,SCHNEIDER,8702,2/7/18
306685,Kayla,SCHNEIDER,8673,1/27/18
306685,Kayla,SCHNEIDER,8752,1/19/18
306685,Kayla,SCHNEIDER,8809,1/24/18
306685,Kayla,SCHNEIDER,8800,1/1/18
306685,Kayla,SCHNEIDER,8806,3/13/18
306685,Kayla,SCHNEIDER,8992,3/3/18
890976,Mary,SANDOVAL,8950,3/17/18
890976,Mary,SANDOVAL,8958,3/15/18
890976,Mary,SANDOVAL,8953,2/20/18
890976,Mary,SANDOVAL,8850,3/7/18
890976,Mary,SANDOVAL,8508,3/16/18
890976,Mary,SANDOVAL,8528,3/25/18
890976,Mary,SANDOVAL,8590,1/14/18
890976,Mary,SANDOVAL,8541,3/21/18
890976,Mary,SANDOVAL,8525,2/23/18
890976,Mary,SANDOVAL,8805,3/3/18
890976,Mary,SANDOVAL,8801,1/5/18
890976,Mary,SANDOVAL,8793,3/1/18
890976,Mary,SANDOVAL,8497,1/24/18
890976,Mary,SANDOVAL,8389,3/19/18
890976,Mary,SANDOVAL,8358,1/18/18
216307,Trinity,SANTIAGO,8357,3/20/18
216307,Trinity,SANTIAGO,8259,2/8/18
216307,Trinity,SANTIAGO,8226,3/26/18
216307,Trinity,SANTIAGO,8186,1/21/18
216307,Trinity,SANTIAGO,8001,3/24/18
216307,Trinity,SANTIAGO,7977,2/13/18
216307,Trinity,SANTIAGO,7966,2/10/18
216307,Trinity,SANTIAGO,7809,3/16/18
216307,Trinity,SANTIAGO,8193,1/15/18
216307,Trinity,SANTIAGO,8547,2/23/18
216307,Trinity,SANTIAGO,9176,3/9/18
216307,Trinity,SANTIAGO,9398,1/6/18
216307,Trinity,SANTIAGO,9683,1/22/18
216307,Trinity,SANTIAGO,9825,2/2/18
216307,Trinity,SANTIAGO,9769,1/4/18
348257,Kyle,FLEMING,9741,3/17/18
348257,Kyle,FLEMING,9701,1/6/18
348257,Kyle,FLEMING,9954,2/1/18
348257,Kyle,FLEMING,10110,3/3/18
348257,Kyle,FLEMING,10091,3/10/18
348257,Kyle,FLEMING,10106,1/2/18
348257,Kyle,FLEMING,10258,2/8/18
348257,Kyle,FLEMING,10237,1/24/18
348257,Kyle,FLEMING,10051,2/12/18
348257,Kyle,FLEMING,10697,1/18/18
348257,Kyle,FLEMING,10988,2/14/18
348257,Kyle,FLEMING,10956,1/13/18
348257,Kyle,FLEMING,10962,3/20/18
348257,Kyle,FLEMING,11002,2/19/18
348257,Kyle,FLEMING,10971,2/28/18
312489,Lyla,BENSON,10943,2/19/18
312489,Lyla,BENSON,11139,1/6/18
312489,Lyla,BENSON,11074,1/24/18
312489,Lyla,BENSON,11038,2/9/18
312489,Lyla,BENSON,11277,3/27/18
312489,Lyla,BENSON,11272,2/2/18
312489,Lyla,BENSON,11263,3/5/18
312489,Lyla,BENSON,10949,2/3/18
312489,Lyla,BENSON,11156,1/11/18
312489,Lyla,BENSON,10956,1/16/18
312489,Lyla,BENSON,10909,1/18/18
312489,Lyla,BENSON,10507,2/1/18
312489,Lyla,BENSON,10258,1/13/18
312489,Lyla,BENSON,10157,1/7/18
312489,Lyla,BENSON,10115,1/25/18
609875,Isabel,THORNTON,10092,2/20/18
609875,Isabel,THORNTON,10067,3/16/18
609875,Isabel,THORNTON,10247,1/17/18
609875,Isabel,THORNTON,10245,2/4/18
609875,Isabel,THORNTON,10749,1/22/18
609875,Isabel,THORNTON,11068,2/3/18
609875,Isabel,THORNTON,11496,3/2/18
609875,Isabel,THORNTON,11439,1/10/18
609875,Isabel,THORNTON,11774,2/26/18
609875,Isabel,THORNTON,11812,3/19/18
609875,Isabel,THORNTON,11694,3/28/18
609875,Isabel,THORNTON,11454,1/25/18
609875,Isabel,THORNTON,11400,1/1/18
609875,Isabel,THORNTON,11128,1/8/18
609875,Isabel,THORNTON,11340,1/18/18
453153,Amy,MORAN,11387,3/21/18
453153,Amy,MORAN,11379,1/15/18
453153,Amy,MORAN,11133,1/27/18
453153,Amy,MORAN,11071,2/17/18
453153,Amy,MORAN,11068,1/11/18
453153,Amy,MORAN,11476,3/6/18
453153,Amy,MORAN,11851,1/10/18
453153,Amy,MORAN,11800,3/28/18
453153,Amy,MORAN,11942,2/8/18
453153,Amy,MORAN,11815,2/12/18
453153,Amy,MORAN,11815,2/24/18
453153,Amy,MORAN,11975,2/16/18
453153,Amy,MORAN,12250,2/22/18
453153,Amy,MORAN,12188,2/13/18
453153,Amy,MORAN,12308,3/3/18
216004,Rose,ACOSTA,12318,1/19/18
216004,Rose,ACOSTA,12060,3/9/18
216004,Rose,ACOSTA,11850,3/14/18
216004,Rose,ACOSTA,11835,1/21/18
216004,Rose,ACOSTA,11792,2/17/18
216004,Rose,ACOSTA,11830,1/11/18
216004,Rose,ACOSTA,11683,1/10/18
216004,Rose,ACOSTA,12193,3/7/18
216004,Rose,ACOSTA,12169,1/13/18
216004,Rose,ACOSTA,12426,3/4/18
216004,Rose,ACOSTA,12142,3/23/18
216004,Rose,ACOSTA,12140,2/1/18
216004,Rose,ACOSTA,12133,1/27/18
216004,Rose,ACOSTA,12101,1/5/18
216004,Rose,ACOSTA,11693,2/24/18
172860,Alina,MCLAUGHLIN,11695,1/23/18
172860,Alina,MCLAUGHLIN,11648,3/25/18
172860,Alina,MCLAUGHLIN,11529,1/14/18
172860,Alina,MCLAUGHLIN,11514,2/8/18
172860,Alina,MCLAUGHLIN,11620,2/16/18
172860,Alina,MCLAUGHLIN,11600,3/27/18
172860,Alina,MCLAUGHLIN,11770,3/3/18
172860,Alina,MCLAUGHLIN,11977,3/22/18
172860,Alina,MCLAUGHLIN,12071,3/15/18
172860,Alina,MCLAUGHLIN,12115,1/20/18
172860,Alina,MCLAUGHLIN,11777,2/4/18
172860,Alina,MCLAUGHLIN,11463,1/9/18
172860,Alina,MCLAUGHLIN,11386,3/1/18
172860,Alina,MCLAUGHLIN,11331,1/7/18
172860,Alina,MCLAUGHLIN,11206,1/11/18
474818,Gael,BURGESS,11068,3/11/18
474818,Gael,BURGESS,11039,1/6/18
474818,Gael,BURGESS,11048,3/1/18
474818,Gael,BURGESS,11326,1/9/18
474818,Gael,BURGESS,11240,2/26/18
474818,Gael,BURGESS,11295,1/24/18
474818,Gael,BURGESS,11046,1/5/18
474818,Gael,BURGESS,10727,1/20/18
474818,Gael,BURGESS,10894,1/10/18
474818,Gael,BURGESS,10854,1/8/18
474818,Gael,BURGESS,10889,2/7/18
474818,Gael,BURGESS,11303,2/15/18
474818,Gael,BURGESS,11761,2/3/18
474818,Gael,BURGESS,11760,2/23/18
474818,Gael,BURGESS,12147,2/21/18
266054,Jorge,SHERMAN,11940,1/12/18
266054,Jorge,SHERMAN,11679,2/3/18
266054,Jorge,SHERMAN,11632,2/10/18
266054,Jorge,SHERMAN,11660,2/21/18
266054,Jorge,SHERMAN,11542,3/25/18
266054,Jorge,SHERMAN,11029,2/2/18
266054,Jorge,SHERMAN,10861,3/4/18
266054,Jorge,SHERMAN,10806,1/8/18
266054,Jorge,SHERMAN,10798,2/11/18
266054,Jorge,SHERMAN,10484,2/6/18
266054,Jorge,SHERMAN,10310,3/23/18
266054,Jorge,SHERMAN,10591,3/9/18
266054,Jorge,SHERMAN,10527,1/26/18
266054,Jorge,SHERMAN,10818,1/14/18
266054,Jorge,SHERMAN,10721,2/16/18
949079,Zane,MIRANDA,10642,3/2/18
949079,Zane,MIRANDA,10585,3/23/18
949079,Zane,MIRANDA,10422,2/20/18
949079,Zane,MIRANDA,10787,1/1/18
949079,Zane,MIRANDA,10787,2/25/18
949079,Zane,MIRANDA,10754,3/3/18
949079,Zane,MIRANDA,10689,3/11/18
949079,Zane,MIRANDA,10140,2/19/18
949079,Zane,MIRANDA,10123,2/8/18
949079,Zane,MIRANDA,10262,1/13/18
949079,Zane,MIRANDA,9683,1/9/18
949079,Zane,MIRANDA,9721,2/10/18
949079,Zane,MIRANDA,9588,1/18/18
949079,Zane,MIRANDA,9583,2/24/18
949079,Zane,MIRANDA,9614,3/17/18
736010,Dawson,ROWE,9677,2/10/18
736010,Dawson,ROWE,9737,1/11/18
736010,Dawson,ROWE,9373,3/8/18
736010,Dawson,ROWE,9369,3/27/18
736010,Dawson,ROWE,9838,2/22/18
736010,Dawson,ROWE,9827,2/13/18
736010,Dawson,ROWE,10397,2/3/18
736010,Dawson,ROWE,10397,1/7/18
736010,Dawson,ROWE,10408,3/25/18
736010,Dawson,ROWE,10854,2/28/18
736010,Dawson,ROWE,10831,1/12/18
736010,Dawson,ROWE,10861,1/18/18
736010,Dawson,ROWE,11155,3/19/18
736010,Dawson,ROWE,11151,1/20/18
736010,Dawson,ROWE,11209,3/16/18
727976,Kameron,MUELLER,10992,1/26/18
727976,Kameron,MUELLER,10983,2/11/18
727976,Kameron,MUELLER,10978,2/7/18
727976,Kameron,MUELLER,11154,3/22/18
727976,Kameron,MUELLER,11327,1/10/18
727976,Kameron,MUELLER,11252,3/25/18
727976,Kameron,MUELLER,11099,2/4/18
727976,Kameron,MUELLER,10906,3/14/18
727976,Kameron,MUELLER,10927,3/24/18
727976,Kameron,MUELLER,10924,2/12/18
727976,Kameron,MUELLER,10625,2/1/18
727976,Kameron,MUELLER,10599,2/27/18
727976,Kameron,MUELLER,10647,3/5/18
727976,Kameron,MUELLER,10645,1/20/18
727976,Kameron,MUELLER,10481,3/9/18
385501,Lucia,MCGUIRE,10627,2/28/18
385501,Lucia,MCGUIRE,10519,2/21/18
385501,Lucia,MCGUIRE,10601,3/24/18
385501,Lucia,MCGUIRE,10690,2/15/18
385501,Lucia,MCGUIRE,10566,1/18/18
385501,Lucia,MCGUIRE,10641,1/22/18
385501,Lucia,MCGUIRE,10603,1/12/18
385501,Lucia,MCGUIRE,10599,2/11/18
385501,Lucia,MCGUIRE,10523,3/7/18
385501,Lucia,MCGUIRE,10445,2/2/18
385501,Lucia,MCGUIRE,10442,1/17/18
385501,Lucia,MCGUIRE,10389,1/26/18
385501,Lucia,MCGUIRE,10553,2/13/18
385501,Lucia,MCGUIRE,11115,3/3/18
385501,Lucia,MCGUIRE,11071,2/5/18
672833,Kinley,SOLIS,10968,1/10/18
672833,Kinley,SOLIS,11020,3/2/18
672833,Kinley,SOLIS,10996,2/27/18
672833,Kinley,SOLIS,11001,2/21/18
672833,Kinley,SOLIS,10993,2/1/18
672833,Kinley,SOLIS,10991,1/23/18
672833,Kinley,SOLIS,11007,3/20/18
672833,Kinley,SOLIS,10887,3/16/18
672833,Kinley,SOLIS,10875,2/7/18
672833,Kinley,SOLIS,10778,1/22/18
672833,Kinley,SOLIS,10739,3/3/18
672833,Kinley,SOLIS,10731,3/15/18
672833,Kinley,SOLIS,10727,2/6/18
672833,Kinley,SOLIS,10890,3/14/18
672833,Kinley,SOLIS,11424,2/8/18
866914,Erick,PACHECO,11592,2/13/18
866914,Erick,PACHECO,11623,1/23/18
866914,Erick,PACHECO,11582,2/18/18
866914,Erick,PACHECO,11267,1/4/18
866914,Erick,PACHECO,11468,2/17/18
866914,Erick,PACHECO,11723,2/28/18
866914,Erick,PACHECO,11679,1/1/18
866914,Erick,PACHECO,12236,3/9/18
866914,Erick,PACHECO,12351,1/21/18
866914,Erick,PACHECO,12351,2/24/18
866914,Erick,PACHECO,12137,3/25/18
866914,Erick,PACHECO,12233,1/10/18
866914,Erick,PACHECO,11719,2/26/18
866914,Erick,PACHECO,11506,2/11/18
866914,Erick,PACHECO,11499,1/14/18
685549,Dakota,ROTH,11401,1/4/18
685549,Dakota,ROTH,11397,1/23/18
685549,Dakota,ROTH,11346,2/1/18
685549,Dakota,ROTH,11078,3/17/18
685549,Dakota,ROTH,11114,2/16/18
685549,Dakota,ROTH,11289,2/13/18
685549,Dakota,ROTH,11216,2/22/18
685549,Dakota,ROTH,11261,2/15/18
685549,Dakota,ROTH,11517,2/10/18
685549,Dakota,ROTH,11480,1/11/18
685549,Dakota,ROTH,11480,1/9/18
685549,Dakota,ROTH,11472,2/26/18
685549,Dakota,ROTH,11517,3/21/18
685549,Dakota,ROTH,11513,3/14/18
685549,Dakota,ROTH,11490,3/19/18
551161,Adriel,BRYAN,11489,2/10/18
551161,Adriel,BRYAN,11465,1/22/18
551161,Adriel,BRYAN,11441,3/27/18
551161,Adriel,BRYAN,11662,1/11/18
551161,Adriel,BRYAN,11647,2/7/18
551161,Adriel,BRYAN,11624,1/24/18
551161,Adriel,BRYAN,11908,2/28/18
551161,Adriel,BRYAN,11618,1/2/18
551161,Adriel,BRYAN,11779,2/18/18
551161,Adriel,BRYAN,11613,1/12/18
551161,Adriel,BRYAN,11622,1/13/18
551161,Adriel,BRYAN,11696,3/14/18
551161,Adriel,BRYAN,11696,1/6/18
551161,Adriel,BRYAN,11723,1/15/18
551161,Adriel,BRYAN,11711,2/3/18
251898,Jacqueline,WALL,12114,3/4/18
251898,Jacqueline,WALL,12101,1/14/18
251898,Jacqueline,WALL,12026,3/16/18
251898,Jacqueline,WALL,12388,3/26/18
251898,Jacqueline,WALL,12529,1/3/18
251898,Jacqueline,WALL,12890,2/18/18
251898,Jacqueline,WALL,12676,1/25/18
251898,Jacqueline,WALL,12440,3/1/18
251898,Jacqueline,WALL,12345,1/15/18
251898,Jacqueline,WALL,12913,2/6/18
251898,Jacqueline,WALL,13096,1/27/18
251898,Jacqueline,WALL,12961,2/22/18
251898,Jacqueline,WALL,12911,2/20/18
251898,Jacqueline,WALL,12737,3/9/18
251898,Jacqueline,WALL,12632,3/10/18
941449,Troy,LARSEN,12480,3/24/18
941449,Troy,LARSEN,12377,3/3/18
941449,Troy,LARSEN,12903,2/11/18
941449,Troy,LARSEN,12851,2/21/18
941449,Troy,LARSEN,13015,3/15/18
941449,Troy,LARSEN,12924,3/23/18
941449,Troy,LARSEN,12877,2/26/18
941449,Troy,LARSEN,12342,2/28/18
941449,Troy,LARSEN,12119,1/25/18
941449,Troy,LARSEN,12107,1/8/18
941449,Troy,LARSEN,12084,3/27/18
941449,Troy,LARSEN,12105,3/19/18
941449,Troy,LARSEN,12064,2/1/18
941449,Troy,LARSEN,11482,2/6/18
941449,Troy,LARSEN,11376,1/7/18
911761,Phoenix,BOONE,11276,1/1/18
911761,Phoenix,BOONE,11309,3/9/18
911761,Phoenix,BOONE,11365,3/22/18
911761,Phoenix,BOONE,11542,3/16/18
911761,Phoenix,BOONE,11952,2/5/18
911761,Phoenix,BOONE,11649,3/28/18
911761,Phoenix,BOONE,11594,1/19/18
911761,Phoenix,BOONE,11600,1/21/18
911761,Phoenix,BOONE,11593,3/15/18
911761,Phoenix,BOONE,11722,1/20/18
911761,Phoenix,BOONE,12109,1/13/18
911761,Phoenix,BOONE,11898,3/12/18
911761,Phoenix,BOONE,11641,1/11/18
911761,Phoenix,BOONE,11674,3/6/18
911761,Phoenix,BOONE,11589,2/3/18
832615,Harley,DICKERSON,11556,2/9/18
832615,Harley,DICKERSON,11333,3/28/18
832615,Harley,DICKERSON,11404,2/5/18
832615,Harley,DICKERSON,11370,1/11/18
832615,Harley,DICKERSON,11341,3/2/18
832615,Harley,DICKERSON,11352,3/24/18
832615,Harley,DICKERSON,11025,3/1/18
832615,Harley,DICKERSON,10809,1/27/18
832615,Harley,DICKERSON,10803,3/14/18
832615,Harley,DICKERSON,10674,1/22/18
